date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class,sentimento
2022-02-01 10:00:00,-0.0022642050638296274,79.0,7327800.0,-0.00683058400655101,0.0,17.0,-0.002172428787716063,-0.1818009300151857,-0.2206148014463796,0,0,0,0.0114872014001514,1.0,0.7964
2022-02-01 12:00:00,0.00026520059633994286,70.0,13830500.0,0.007996309583291561,15.0,19.0,-0.0008349350552140367,-0.1262685545157253,-0.0965527160706727,0,0,1,-0.0069110441908852,0.0,0.0
2022-02-01 13:00:00,1.896367832499024e-05,53.0,4610600.0,-0.003399766881527322,19.0,31.0,-0.0013968731662087341,-0.0986167743716066,-0.0551207487412431,0,0,0,-0.0030256725092132,0.0,-0.4767
2022-02-01 14:00:00,0.0008521754222565736,45.0,2652400.0,0.0011371215754483188,15.0,20.0,-0.00146127389763695,-0.0838055226287863,-0.0322475975987383,0,0,0,0.0009104333414953,1.0,0.2732
2022-02-02 10:00:00,0.0040780923619316845,55.0,7729100.0,0.016949127536116215,4.0,4.0,-0.0021038398868556962,-0.0667241357286911,-0.0093657322662408,0,0,0,-0.0100456021822159,0.0,0.0
2022-02-02 11:00:00,0.002569115984853987,38.0,6692300.0,-0.018120835782235223,2.0,21.0,-0.002120822510120357,-0.0906203422221025,-0.0266095510077218,0,0,0,0.0061500848746669,1.0,0.4019
2022-02-02 12:00:00,-0.0015451026302324422,57.0,3264100.0,0.0026202251097300344,0.0,29.0,-0.0021127561414350238,-0.092355254058269,-0.0226755702751106,0,0,0,-0.0051956594529407,0.0,-0.6249
2022-02-02 13:00:00,0.0011700913036560845,80.0,2591800.0,-0.0027270251941655665,17.0,24.0,-0.002129834576152567,-0.1062234457411861,-0.0292350095664221,0,0,0,-0.0015360749072957,0.0,0.8555
2022-02-02 14:00:00,-0.002016931619636564,48.0,2784400.0,-0.001139324119240337,26.0,22.0,-0.001831271488174524,-0.1198668576144967,-0.0343027371517862,0,0,0,-0.0006153987004207,0.0,0.4019
2022-02-03 10:00:00,0.006191668978787757,49.0,10010000.0,-0.009964865561615355,0.0,11.0,-0.0026359810525355964,-0.176938062507773,-0.0658637145967959,1,0,0,0.0025007791271784,1.0,0.5267
2022-02-03 11:00:00,-0.0023710848251468075,41.0,4721200.0,-0.0012581563532838569,0.0,27.0,-0.0025540052618829856,-0.2046992394304894,-0.0748999132156098,1,0,0,-0.0012473001530398,0.0,-0.4215
2022-02-03 13:00:00,0.00355564870703029,68.0,5371400.0,0.002934892730312333,25.0,25.0,-0.0023367766968208636,-0.2671596948559553,-0.09428696300655,1,1,0,0.0078814629701062,1.0,0.4404
2022-02-03 14:00:00,-0.0021672946192464737,42.0,5757100.0,-0.0024760970678824323,19.0,16.0,-0.0015870981420494923,-0.2753952315593793,-0.0820179997679791,1,0,1,0.0009384012289603,1.0,0.0
2022-02-04 10:00:00,0.007403318200934539,42.0,9470900.0,0.02395205173436743,6.0,13.0,-0.00012834962300212194,-0.2284183511163675,-0.0147627004242179,0,0,0,0.0104390591272225,1.0,0.0
2022-02-04 11:00:00,-0.000749837883762261,58.0,10253100.0,0.006064600500298001,5.0,20.0,0.0007702063861603214,-0.1611661642780006,0.0419915891313191,0,0,1,-0.0042540076055165,0.0,0.0
