date,target_value,target_class
2022-05-12 10:00:00,0.0071429074216073,1.0
2022-05-12 11:00:00,-0.0017730902192808,0.0
2022-05-12 12:00:00,0.0002960964059182,1.0
2022-05-12 13:00:00,-0.0044392282277203,0.0
2022-05-12 14:00:00,-0.0041616941792073,0.0
2022-05-12 15:00:00,0.0041790862581623,1.0
2022-05-12 16:00:00,0.015755017506331,1.0
2022-05-13 10:00:00,0.0040972552486977,1.0
2022-05-13 11:00:00,-0.0005829337500184,0.0
2022-05-13 12:00:00,0.0008748550159207,1.0
2022-05-13 13:00:00,-0.0011655278520698,0.0
2022-05-13 14:00:00,0.0011668878924087,1.0
2022-05-13 15:00:00,0.0023310557041396,1.0
2022-05-13 16:00:00,0.0066860329079725,1.0
2022-05-16 10:00:00,0.0002887184875777,1.0
2022-05-16 11:00:00,0.0020207764450808,1.0
2022-05-16 12:00:00,0.0011524320536566,1.0
2022-05-16 13:00:00,0.0,0.0
2022-05-16 14:00:00,0.0008632742243706,1.0
2022-05-16 15:00:00,-0.0040252844899975,0.0
2022-05-16 16:00:00,-0.0023094115983537,0.0
2022-05-17 10:00:00,-0.0112848144921402,0.0
2022-05-17 11:00:00,0.002926610891927,1.0
2022-05-17 12:00:00,-0.0002918627399143,0.0
2022-05-17 13:00:00,0.0014595170521765,1.0
2022-05-17 14:00:00,0.0,0.0
2022-05-17 15:00:00,-0.0043719475335164,0.0
2022-05-17 16:00:00,-0.0020491714033049,0.0
2022-05-18 10:00:00,0.0002932919181124,1.0
2022-05-18 11:00:00,-0.0073313786271788,0.0
2022-05-18 12:00:00,0.0008863395966496,1.0
2022-05-18 13:00:00,-0.0076742068486874,0.0
2022-05-18 14:00:00,-0.002379477064217,0.0
2022-05-18 15:00:00,-0.0008945316987231,0.0
2022-05-18 16:00:00,0.0116384131268394,1.0
2022-05-19 10:00:00,-0.0047197592982397,0.0
2022-05-19 11:00:00,0.005038475414594,1.0
2022-05-19 12:00:00,0.0005898100222256,1.0
2022-05-19 13:00:00,0.0067786483986929,1.0
2022-05-19 14:00:00,0.000585493496868,1.0
2022-05-19 15:00:00,0.0017554526844731,1.0
2022-05-19 16:00:00,0.0146028030224789,1.0
2022-05-20 10:00:00,-0.009211384400129,0.0
2022-05-20 11:00:00,0.0023242834198309,1.0
2022-05-20 12:00:00,-0.0037681469018908,0.0
2022-05-20 13:00:00,0.0078557016629172,1.0
